job_id,job_title,job_ad_details,nation_short_desc,y_true,LLM_answer,Accuracy
76909707,dental assistant - grade 1 - albury community health,"dental assistant - grade 1 - albury community health organisation / entity: murrumbidgee local health district job category: oral health | dental assistant job location: regional nsw / riverina & murray job reference number: req495498 work type: part-time total remuneration package: $63723 - $68073 closing date: 20/07/2024 - 11:59 pm , employment type: temporary part time (until 02 february 2025)position classification: dental assistant – grade 1remuneration: $63,723.00 - $68,073.00 per annum, pro rata (+ super + 17.5% leave loading where applicable)hours per week: up to 24requisition id: req495498applications close: 20 july 2024vaccination category: a outstanding experiences. infinite opportunities. here in the riverina, we treasure your skills and experience and we’re ready to roll out the red carpet to welcome you to town. we’ve prepared oodles of goodies to help you move and settle in, including: salary packaging up to $20,600 per annum tax free for living expenses! take advantage of novated leasing a new car! relocation assistance and accommodation support considerations subsidised gym and leisure centre membership for you and your family free confidential counselling services for you and your family flexible working arrangements, choose your own hours! craving a fresh start somewhere new and actually interesting? join the incredible team in the murrumbidgee district. jump in at a comfort level that suits you: from state-of-the-art hospital that will remind you of the city, to small multi-disciplinary health facility where you literally get to do it all. no matter where you choose, your learning will be nurtured and you’ll be well supported to operate at the top of your scope. and don’t worry - there are already oodles of young people here to welcome you: at work, in local clubs, at the pub, and down at the river! there’s heaps to show your family when they come to visit, which is a breeze - you’ll be central to sydney, melbourne and canberra. (you can always pop home for the weekend on a quick flight if you find a break in your social calendar!) want to know more about the mlhd community? visit us here. about your role the dental assistant assists dental officers and oral health therapists to deliver safe and effective oral health services by providing clinical and administrative assistance and support. learn more about the role and requirements here. upgrade your career and lifestyle at mlhd your application will require you to include a resume and cover letter outlining your skills and experience and why you are a good fit for this position. go on, you’ve earned a promotion, a world-class workplace, inspiring colleagues, award-winning staﬀ and patient programs - all wrapped up in a rich tapestry of cultural treasures. contact christine o'flynn, senior dental officer on 02 6058 1734 or now for a confidential chat. mlhd is an equal opportunity employer and encourage all suitably qualified applicants to apply, including aboriginal people and people from racial, ethnic, or ethno-religious minority groups and people with disability. .",aus,63723-68073-aud-annual,63723-68073-aud-annual,True
77928217,sales admin & ea (technical - au morning wfh),"job responsibilities: managing the leadership team : scheduling and organizing the weekly eos meetings (l10s, same pages, quarterly conversations, annual reviews, quarterly and annual facilitated sessions, socs) preparing and distributing agendas and meeting materials (vtos, etc.) following up on action items and ensuring they are completed. strategic business direction : assisting with the creation of presentations. conducting research as directed and assisting in preparing strategic updates. new business development : scheduling networking events and meetings. managing your calendar and appointments. conducting preliminary research on potential business opportunities. drafting and sending follow-up emails. account management for top clients : scheduling and coordinating meetings with key clients. preparing agendas and taking minutes during client meetings. tracking and following up on action items. managing client communications and ensuring timely responses. engaging clients for verbal and written feedback surveys, etc. general correspondence : managing and prioritizing my email inbox. managing my calendar and appointments. drafting and sending emails on your behalf while i am on the go. handling routine communications with staff and clients. technical guidance : organizing and managing documentation for current and new service offerings. assisting with research on new technologies and services. coordinating with the technical team to gather information and updates. engaging and coordinating with vendors (meetings, consolidating news, etc.). presenting at functions and events : coordinating logistics for events and functions. preparing presentation materials and rehearsals. managing invitations, rsvps, and attendee communications. quarterly evolve meetings : scheduling and organizing evolve meetings (including travel and accommodation). preparing and distributing evolve meeting materials. recording evolve minutes and tracking action items. ensuring follow-up on evolve directives and decisions. sales proposals and quotes : gathering and organizing necessary information for proposals and quotes. drafting and formatting sales proposals and quotes based on provided templates and guidelines. conducting preliminary pricing research and compiling cost estimates. coordinating with the sales and technical teams to ensure accuracy and completeness of proposals. reviewing and proofreading proposals and quotes for errors or inconsistencies. managing version control and maintaining an organized repository of all proposals and quotes. sending finalized proposals and quotes to clients and tracking responses. following up with clients on submitted proposals and quotes. updating crm systems with proposal and quote details. additionally, assistance with travel arrangements: booking flights, accommodations, and transportation. administrative tasks: managing expenses, invoicing, and other administrative duties. personal tasks: handling personal appointments and tasks to free up more of your professional time. qualifications : experience with quoting tools and crm systems : familiarity with tools like autotask, or similar platforms for managing sales activities. knowledge of computer hardware : understanding of specifications and configurations for laptops, desktops (microsoft, dell, hp), and servers (hpe, dell). basic understanding of networking technologies : knowledge of ubiquiti networks and basic networking concepts to accurately quote networking solutions. m365 cloud migrations : familiarity with microsoft 365 services and migration processes to help in preparing accurate proposals. data entry and management : ability to accurately enter and manage sales data, ensuring all quotes and proposals are up-to-date. technical documentation : skills in creating detailed and clear technical documentation for quotes and proposals. pricing and licensing models : understanding of various pricing and licensing models for hardware and software solutions. analytical skills : ability to analyse customer needs and translate them into technical requirements for quotes and proposals. basic it security knowledge : awareness of it security practices to include necessary security solutions in proposals. proficiency in microsoft office suite : strong skills in word, excel, and powerpoint for creating and managing quotes and proposals. additional job details: set-up and location: wfh/remote work schedule: 9:00 am to 6:00 pm (aedt) | 7:00 am to 4:00 pm (ph time) employment type: full-time all interviews and other hiring requirements are done virtually or through video calls or emails.",ph,0-0-none-none,0-0-none-none,True
56953216,contemporary fashion salesperson,"working for ballantynes at ballantynes we are all about delivering exceptional customer service. our people are essential to our goal of providing a warm and welcoming environment for customers and staff. about the role we have a fantastic opportunity for a passionate fashion lover working mainly in our contemporary lounge and atrium area. this area of the store has a focus on high fashion for those among us who demand the latest looks. we have concept stores from top new zealand designers including karen walker, twenty seven names, huffer, as well as international brands such as ted baker and c+m. if you shop this area of the store and know its reputation for offering covetable brands that appeal to a broad range of customers, maybe you’ve had thoughts of becoming one of our brand experts. the permanent part time role is 28 hours per week, working monday 11-5.30, thursday 11-5.30pm, friday 8.30 -5.30 and saturday 9-5. successful candidate to be successful in your application, fashion retail experience is essential. if you have a track record of delighting customers through your genuinely kind advice, bubbly personality and exceptional fashion knowledge to achieve retail sales targets we want to hear from you. you will enjoy interacting with our customers, having the confidence to provide that one on one styling service to advise on the latest trends and create outfits for any occasion. you will be brand savvy, able to show off your product knowledge and provide sound advice. you will use your initiative to keep on top of tasks, ensuring the area is kept well-presented and stocked. you will be adaptable and have great teamwork ethic. whilst your focus will be the contemporary lounge and atrium you will be required to work across the whole womens apparel range and happy to help other departments when required. the ideal applicant will have the following attributes: previous retail experience a genuine love for fashion outstanding customer service skills an enthusiastic, engaging and warm nature great teamwork skills apply now, applications close on the 26 may 2022.",nz,0-0-none-none,0-0-none-none,True
72352085,accounts executive (6 months contract) - extendable and convertible (jd1013),"job info: salary: basic from $2800 - $3500 working hour: monday to friday, 9am to 6pm location: kallang (nearest mrt: bendemeer mrt) job scope: manage the full spectrum of accounts for the salon/clinic, ensuring accuracy and completeness oversee daily cash operations and petty cash management, contributing to ongoing enhancements in cash management processes process expenses, staff reimbursements, payments, and claims efficiently generate timely and precise daily, weekly, and monthly sales reports maintain comprehensive stock records to ensure inventory completeness reconcile inter-company accounts to ensure accuracy in financial records prepare schedules, post journals, and assist in the creation of financial reports ensure compliance and timely submission of corporate and income tax filings provide assistance and advice on financial management matters collaborate with internal and external auditors, company secretary, tax agents, government associations, and other relevant entities concerning reporting issues undertake any additional tasks or ad hoc duties as delegated by management requirements: at least 2 years or above working experience as a full set of accounts candidate must possess at least a diploma in accounting / business related or equivalent proficiency with microsoft excel, plato, and xero will be considered an advantage please submit your updated resume by using the apply now button by submitting your personal data and/or resume to us in connection with your job application, you will be deemed to have agreed and consented to us in collecting, using, retaining, and disclosing your personal data and/or resume to prospective employers for the purpose of the evaluating, processing and administration by company relating to this job application. *we regret to inform that only shortlisted candidates would be notified* we wish you all the best in your career search. you are welcome to visit our website at rk recruitment pte ltd | ea license no.: 20c0280 chou jia hooi | ea personnel no.: r23115147",sg,2800-3500-sgd-monthly,2800-3500-sgd-monthly,True
76508019,recruitment sourcer | office-based in ortigas,"job summary: we want to reshape the market and create opportunities for all our stakeholders to achieve their goals. our people think like owners, because that is the career path we want from them so they can build a lifestyle where they can attain the financial, lifestyle and reputational outcomes that come with success. we will lead the market with technology-driven, relationships and outcome-focused approaches to our engagements, recognizing the work we do influences the lives and goals of our clients and candidates - our stakeholders. you're responsible for building and nurturing a curated talent pool of candidates within your specialization. you'll source, engage, and qualify candidates working in partnership with a recruitment associate our people resilient highly organized process and quality orientated data led decision making self-motivated outcome-focused relationships matter tech driven curious efficiency hungry for success bring a growth mindset developing abilities through dedication and hard work embrace challenges persistent in the face of setbacks learn from constructive criticism willing to go the extra mile to achieve an outcome taking inspiration from others hunter mindset embrace a strategic, focused approach to candidate engagement and delivery pursuit of excellence tenacity in spotting, engaging and attracting top talent responsibilities candidate sourcing identify prospect candidates for each of our specialisations via search channels and training provided by rethink engage with prospect candidates via different technology processes to book discovery calls for the recruitment associates assist sourcing for recruitment projects personal branding built via linkedin and hoxo strategy regular posting and engagement through established methodologies training provided requirements/skills needed: skills able to write to a high standard of english confident with technology confident verbal communications education requirements: data science - related tertiary qualification digital marketing - bacherlor's degree in digital marketing human resources - bachelor's degree in hr policy/program/project management - related bachelor's additional job details: set-up and location: office-based in ortigas pasig city work schedule: 9:00 am to 6:00 pm (aest) | 7:00 am to 4:00 pm (ph time) employment type: full-time all interviews and other hiring requirements are done virtually or through video calls or emails.",ph,0-0-none-none,0-0-none-none,True
56316784,team assistant,"based in the heart of the adelaide cbd, our client is looking to appoint a full time office administrator -if you would like to be a part of a highly professional, corporate business support team and are looking for a role with opportunity for career progression and advancement we would like to hear from you! as part of the backbone of the office you will be an office all-rounder providing administrative support as well as undertaking reception tasks. duties include but are not limited to: taking accurate and detailed messages preparing for client meetings, including meeting room booking management, agenda preparation and circulation and ensuring outstanding actions are followed up handling incoming and outgoing mail assisting with office events including catering, event set-up and rsvps completing banking and rounds managing office opening and closing assigning trust deposits restocking supplies and managing all post requirements completing database update requirements and any spreadsheet updating as required creating invoices processing credit card transactions about you the successful candidate will have: prior experience in either a reception or personal assistant role professional presentation proven customer service and highly developed interpersonal skills ability to plan and multitask interest in career progression and a long-term employment opportunity within the business intermediate microsoft word, excel and outlook skills a “can do” attitude and the ability to take instruction but also be motivated to work unsupervised ability to work in a fast-paced environment and be able to meet deadlines a proactive approach to all tasks undertaken with enthusiasm to learn if you are at the beginning of your career or wishing to advance your business support skills please click apply to submit your application or for further information about the opportunity contact michelle on 08 8273 9316.",aus,0-0-none-none,0-0-none-none,True
71994637,campaign operations executive - start asap,"job opening campaign operations executive - start asap job industry telecommunications job type full-time experience level associate date posted 2023-07-12 job location davao davao 8000 davao del sur philippines company information torch solutions davao davao, davao del sur 8000 website: talent outsourcing channel (torch) solutions is committed to strategically match the right talent to the client’s specialized staffing needs and build rewarding careers for the professionals we place through our holistic hr solutions. we supply employers with high quality and efficient workforce in time and contribute to the client’s success through people job description ● manage business operations and support account management. ○ communicate effectively with external financial institutions and internal content teams to onboard and update the financial products information. resolve internal and external client inquiries related to the financial product information. ○ coordinate with the internal teams on marketing campaign execution. ○ contract administration and management, such as coordination with the legal team and contract record keeping. ○ maintain the sales-related database and spreadsheets. ○ ad-hoc business operational tasks support ● support the singsaver & seedly (singapore) commercial to strengthen the relationships with leading financial institutions. ○ ensure consistency and accuracy in handling financial institutions’ requests. ○ provide dedicated client care through thorough follow up with product information changes, invoice amendments, product inquiries, and contract clauses explanations, etc. ● handle day-to-day operation tasks and ensure all works are delivered efficiently and all issues are handled in proper and timely manner ● identify processes gap, recommend solutions and drive improvement ● preparation of weekly ad inventory reports to monitor demand and supply ● update of weekly sales number according to revenue and report to the senior business development (bd) manager ● provide post-sales support such as preparing contracts, raising invoice requests, etc. ● ensure all affiliate partnership requests are being attended to promptly and all change requests are handled efficiently ● ensure all deliverables and change request are executed timely and accurately job qualifications ● bachelor's degree preferably in business administration or related disciplines. past experience in business operations from financial institutions or other fast-paced work environments is preferred. ● structured mindset, able to prioritize and execute operational tasks ● great communication skills with proactive communication attitudes ● highly organized, attention to details, and able to multi-task ● independent self-starter, shows strong sense of ownership and accountability, able to identify and solve problems ● good verbal and written communication skills in english ● high level of skills in computer literacy and ms and google software usage (e.g. projects, powerpoint, excel) compensation 40000 compensation range ₱30,000 - ₱50,000 contact info contact phone : contact email :",ph,40000-40000-php-monthly,30000-50000-php-monthly,False
67750745,lorry driver,"gaji : rm2000-rm2300 lokasi: port klang working hour: 8.30am-5.30pm tugas & kelayakan: - menghantar barang-barang kepada pelanggan. - memastikan lori berfungsi dengan baik. - mempunyai lesen. - berdisiplin, komitmen & bertanggungjawab",my,2000-2300-myr-monthly,2000-2300-myr-monthly,True
70487059,procurement operations associate manager,"job opening procurement operations associate manager job industry telecommunications job type full-time experience level associate date posted 2023-10-02 job location robinsons cybergatebrgy. barangka ilaya1554mandaluyong cityphilippines company information neksjob corporation robinsons cybergate, mandaluyong city mandaluyong city, ncr 1554 we are one of the largest and most mature it companies in the philippines, with a long and successful track record of delivering complex technology-based solutions and outsourcing capabilities. job description lead sourcing projects, including all key steps such as strategy development, supplier negotiation, award recommendations, business case presentations and supplier contract execution, and or support other team members in delivery of procurement projects work with senior level stakeholders to lead and execute strategic sourcing projects including strategy development, rfq rfp execution, supplier negotiation, award recommendations, business case presentations and supplier contract execution ability to work closely with other internal stakeholders like legal, information security, platform management team, contract managers, supplier relationship management teams as required by the project. understanding of the legislations across us, europe related to procurement and to the use of subcontractors job qualifications college graduate at least 7 years overall strategic procurement sourcing experience with at least 1-2 years experience in it/technology sourcing (1 or more of the following areas: it services, it hardware, it software, or telco) strong verbal and written communication skills proficient in ms office including ms word, powerpoint and excel flexible to support different time zones - north america specifically compensation 90000 compensation range ₱80,000 - ₱100,000 inquire apply for job cancel",ph,90000-90000-php-monthly,80000-100000-php-monthly,False
67792960,diploma educator,"about the benefits join a team that supports you in your career and ongoing development, and supports your skills and experience along with: hourly rate from $29.43 based on qualifications, skills and experience 30% childcare discount! not for profit salary packaging up to $15,900 including meal and entertainment options! 5 weeks annual leave and the ability to purchase additional leave, with 6 weeks maternity leave for permanent roles first aid, professional development and staff meetings paid for! comprehensive wellbeing program including discounted health insurance, free flu vaccinations and skin checks access to employee assistance program as a leading western australian not-for-profit provider of aged care, family, community, early learning and disability services we support people throughout life’s journey. we live by our values – respect, integrity, compassion, justice, excellence, and courage and our team are passionate about helping others, with an open heart and mind. with our 170-year legacy extending back to the catholic sisters of mercy, today we stand proud to make a positive difference in our local communities. when you join mercycare you join a community of people that want to make a difference. about the role we have multiple casual opportunities to suit your availability at our bassendean, bennett springs, heathridge, kelmscott, banksia grove, newman college, ballajura, and seville grove centres. part time opportunities are available at our bennett springs and banksia grove centres. in this role you’ll be part of the children’s development by applying appropriate, fun and interactive programs and routines that will support their imagination and learning. about you you’ll be passionate about supporting children to learn and grow, be creative and bring new ideas, and also have: aqf diploma in children services experience in developing fun, creative and engaging programs the ability to work well in a team working with children check provide first aid (htlaid012) and cpr influenza and covid vaccinations are preferred but not required national police clearance (obtained within the last 6 months) to apply click “apply now” to visit our website and apply. applications close on 27 june 2023 but apply soon as we may close the position earlier if the right person is found to join our team. at mercycare, every person matters. we are committed to safeguarding and protecting children, young people and the vulnerable. we invite applications from people from all walks of life, including aboriginal and torres strait islander people, and those from diverse ages, cultures, faiths, abilities, gender and sexuality.",aus,29-29-aud-hourly,29.43-0-aud-hourly,False
72249810,it support (software),"location thailand job type permanent job reference bbbh24922_1663813405 salary thb30000.00 thb45000.00 per month- - **responsibilities**: - contact, collaboration and report with headquarter about it works, also participate in business wide meeting to provide insight into technical requirements. - design & conduct system testing, and support user acceptance testing (uat). - paying attention to versioning and transition from development and test to production phases - present regular project updates to it manage as appropriate, throughout the project lifecycle - proactively identify and assess risk and escalate to the it manager as required skills requirement: - experience in crm, erp, sap, wms, tms - experience in microsoft products such as power apps, power automate, sharepoint, power bi - experience in sql query will be advantage qualifications: - bachelor's degree in computer science, computer engineering or other it related fields - minimum 2 years experiences in software system support in crm, erp, sap, wms, tms - english skills (reading/writing/listening/speaking)",th,30000-45000-thb-monthly,30000-45000-thb-monthly,True
74958242,sales and business development (apac)(lubricant),"responsibilities: the role focused on growing the lubricant portfolio, responsible to achieve the given lubricant sales targets in ap region. this is a position that will require entrepreneurial spirit to support the new and service business as this portfolio grows. you assure successful growth of this business field consisting of products, services, digital services by assuring all required competences to sell are one adequate level within the required sales and technical community internally and externally. you are responsible to drive sales through various sales channels and implement/adapt new business models for each country individually as needed. qualifications: degree in finance/business related, engineering or any with more than 5 years in a commercial field with project experience, management professional (pmp) certification is a plus. experience in the field of lubrication (lubricants like grease, oil) and vibration based con-dition monitoring is mandatory. understanding of industrial assets (e.g. motors, fans, pumps, compressors, …), production processes and/or maintenance preferred in cement, mining, steel, pulp&paper, chemical, food&packaging desired. independent and self-motivated. for those who interested, please kindly send your resume to co.th or tel : 089-956-2534 khun kaweevat",th,0-0-none-none,0-0-none-none,True
55470776,spare parts interpreter assistant,"great entry-level position! nedlands / bayswater, full time, automotive please quote reference number 83943 self motivated with the passion for the automotive industry? long term career opportunity - a role with variety! join the dynamic team at city toyota city toyota is part of the sci-fleet group which has been operating in the motor industry for over 40 years and has grown to encompass numerous automotive franchises across the country including multiple high performing toyota dealerships. now's your chance to join our team in this exciting spare parts interpreter assistant role. as a spare parts interpreter assistant, you will be working alongside and learning from highly experienced tradesmen. this position would suit someone who has strong organisational skills, excellent time management & attention to detail. ideally you will also have : confident computer skills a drivers licence and own transport the ability to work in a team environment superior safety awareness long term career goals to grow with the company your duties will include and not be limited to : serving counter ordering parts sending off parts/orders putting stock away checking stock levels ordering low stock cleaning of store and front counter responding to emails and answering phone calls you'll enjoy great benefits and rewards when you join our team : a strong sense of camaraderie a supportive and friendly work environment ongoing toyota training to develop your skills fantastic potential for career advancement! we pride ourselves on being an employer of choice. while our large teams are dedicated to providing exceptional customer service, we also provide unmatched support and dedication to each individual team member. if you are a hard working individual with the drive to succeed, apply now by filling in the online application form. we are encouraging applications from aboriginal and torres strait islander people to join our team at city toyota.",aus,0-0-none-none,0-0-none-none,True
59833316,delivery driver- whangarei/kaitaia,"do you want work that has flexibility & independence? if so, then a delivery driver role might be for you! earn up to $40 per hour with a guaranteed minimum of $10.00 per delivery! all you need is: a smartphone a registered car or motorcycle, moped or scooter a valid nz drivers licence the details: as an independent contractor (delivery driver), you will pick up orders from kfc, taco bell, carls jr and pizza hut restaurants and deliver it to our hungry customers. we pay a minimum rate of $10.00 per delivery as an independent contractor, you will be responsible for your own tax as well as mileage and vehicle running costs what are you waiting for? join the delivery team today and work hours to suit you.",nz,10-40-nzd-hourly,0-40-nzd-hourly,False
56365612,information analyst,"information analyst institute for innovation and improvement waitematā district health board , takapuna full-time, permanent we have an exciting opportunity for an experienced or aspiring analyst in waitematā dhb’s clinically-led, data-driven institute for innovation and improvement, to empower our clinicians and operations staff with data. solid sql and data modelling skills are a must, experience with qlik sense or other advanced bi tool is an advantage. we are looking for someone who will thrive in a fast-paced, digitally advanced environment. we are moving to cloud-based technologies, so learn with us, or bring your experience in that area. you will provide meaningful data modelling and visualisations for clinicians, planners and managers, and help the team set up systems to improve the way we work. you will link information across a diverse range of data sources using your investigative and logical mind, to support healthcare improvement. we are looking for someone with these skills and qualities: t-sql and excel skills analytical thinking - ability to work with large, diverse datasets experience with bi tools, preferably qlik sense (preferred, not essential) a can-do attitude, outcomes focus and willingness to learn new skills and tools excellent attention to detail self-motivated, life-long learner with a strong work ethic strong communication and interpersonal skills we offer you the support of a dynamic team and an opportunity to expand your skills. to view a position description click here to be considered for this role please apply on-line via job code: wdhb14104 closing date: 5th april 2022",nz,0-0-none-none,0-0-none-none,True
63380479,"senior manager / associate director, communication","job description you will lead a team at nus college working closely with the vice dean (outreach) to plan, manage, and execute the communications strategy for nus college. the job involves brand, web, and media management. duties and responsibilities: develop and implement strategies to publicise nus college. develop and implement a brand strategy for nus college, as well as manage a range of brand assets. this involves working with external agencies on specific brand/marketing projects and producing collaterals, etc. develop and manage content for nus college website, news portal, and social media. this involves the creative use of text, videography, photography, graphics, and infographics. develop and pitch stories to local and international media, sometimes in joint projects with communications colleagues across the larger nus. lead and mentor a team to execute the communication strategy developed for the college liaise and support the communications and outreach need of the other units within the college (eg admissions, development) manage queries from local and international media. work with other administrative teams in nus college and nus on cross-functional and shared duties. qualifications a good university degree at least 10 years of experience working in public relations, corporate communications, or related areas possess an excellent command of english, with strong writing and editing skills savvy in the use of digital communications and social media strong attention to detail, and a good eye for design and creatives able to work independently while being a good team leader and player able to multi-task as well as work within tight deadlines enjoy working and collaborating with people at all levels and of different backgrounds covid-19 message at nus, the health and safety of our staff and students are one of our utmost priorities, and covid-vaccination supports our commitment to ensure the safety of our community and to make nus as safe and welcoming as possible. many of our roles require a significant amount of physical interactions with students/staff/public members. even for job roles that may be performed remotely, there will be instances where on-campus presences are required. in accordance with singapore's legal requirements, unvaccinated workers will not be able to work on the nus premises with effect from 15 january 2022. as such, job applicants will need to be fully covid-19 vaccinated to secure successful employment with nus. more information location: kent ridge organization: national university of singapore department: nus college",sg,0-0-none-none,0-0-none-none,True
74295993,hr & admin assistant,"5 days, 8.30am to 5.30pm salary: $67 - $110 location: changi (company transport pickup provided) job scope: support hr department in administrative duties such as updating hr database, benefits administration, reporting, hr related events, issuing access badges, training administration. provides admin support to ensure efficient operation of office. answer, screen and forward incoming phone calls. ensure reception area is tidy and presentable. receives and distributes office mails. provides support in travel related arrangements and enquiries. maintains supplies inventory by checking stock to determine inventory level, anticipating needed supplies, placing and expediting orders for supplies. support arrangements for group meetings, including preparing meeting and training rooms. administer and update the leave management system. performs other related duties as assigned. requirements: diploma or equivalent education. at least 3 years of administrative assistant experience. proficient in microsoft applications such as words, excel, outlook. alvin chua ming jing:r23116192 the supreme hr advisory pte ltd: 14c7279",sg,67-110-sgd-daily,67-110-sgd-daily,True
76584280,customer service officer,"mo tēnei tūranga mahi | about the role do you enjoy working in a team, have a passion for customer service and connect well with a wide range of people? we are seeking positive, loyal, enthusiastic individuals as the first point of contact to assist in providing excellent customer service to our community and staff. to be successful in the role, you will thrive in a fast-paced environment, be confident in navigating multiple systems and utilising resources to exceed customer expectations. you will answer queries and provide information on a wide range of community services, receive payments and direct enquires to the correct departments to name a few. the role will see that no two days are the same and will include a mixture of face to face, phone interaction and digital channels, therefore, confidence in all these areas is necessary. we have a full-time position to fill with applicants who are looking for a career in customer services. our normal business hours are between 8.00 am and 5.00 pm (monday to friday). ngā āhuatanga kei a mātou | what we offer a great benefits package (including health insurance, income protection and life insurance, 5% superannuation, 5 weeks annual leave). a wage range of $27.00 - $31.00 per hour (this will depend on the knowledge, skills and experience you have to offer); a workplace that supports flexibility, health and wellbeing. an environment where input, initiative and innovation are encouraged. a fantastic learning environment and support for professional development ko ngā wheako ōu | about you you will need to be a team player, be adaptable, resilient, and have a can-do attitude. in your daily duties you will need to be able to multi-task, problem solve and use initiative without compromising on quality. customer service officers at our client need to be friendly, knowledgeable, and courteous to provide a great customer experience. this is backed by your excellent listening skills, clear verbal and written communication and confidence when communicating with people from all different walks of life. what we're looking for: proven experience in customer service strong health and safety awareness and compliance. honest, reliable, and punctual. reliable transport to get you to and from work ability to work autonomously and as part of a team before you join our client and awf you need to: pass a pre-employment drug and alcohol screen undergo a criminal history check have nz residency or a valid nz work visa. (pending and working holiday visas are not eligible) if you are looking to further your career in customer service with job security and an excellent benefits package, then apply today! this extraordinary opportunity will not last long! please email cv's to or call the branch on 03 579 3900. or feel free to pop into our office to have a chat - 13 main street, blenheim",nz,27-31-nzd-hourly,27.00-31.00-nzd-hourly,False
74803971,文員,"編號 : 35-24-0012494 ck 兼職 日期 : 28/03/2024 職位 : 文員 公司/僱主名稱 : 山旮旯旯貿易有限公司 地區 : 葵涌 行業 : 批發業 職責 : 負責管理日本食品及家品網店，處理訂單出貨 資歷 : 沒有學歷要求; 良好粵語; 一般英語; 懂閱讀中文; 懂閱讀英文; 具有基本電腦操作知識; 有禮, 有責任感, 做事有條理 待遇 : 每小時$50.00 - $60.00, 有員工購物優惠, 在職培訓 及晉升機會, 星期一至五: 上午8時半至下午5時半, 每週工作3天至5天, 每天工作 4 - 8 小時 申請須知 : 請與黃小姐(email)聯絡。 備註 : - 如何應徵？ 空缺咭上有僱主的聯絡資料（如電話號碼、傳真號碼或電郵地址等）： 請直接聯絡僱主求職 空缺咭上沒有僱主的聯絡資料： 請記下空缺編號 已登記的求職人士請 (a) 致電電話就業服務中心熱線 2969 0888 安排轉介， 或 (b) 親身到勞工處就業中心取籌安排轉介， 取籌先到先得，籌號派完即止 。星期一至五上午時段的籌號及下午時段的籌號分別於下午12時35分及下午6時正停止派發。 （就業中心於午膳時間下午1時正至2時正不會提供就業轉介服務） 如求職人士尚未登記，請於網上登記或親身到就業中心登記，然後使用轉介服務 請按 求職資訊 參閱在求職及面試時須注意的事項。如須撰寫求職信及履歷表，可參考 求職信及履歷表範本 在接受聘用前，你應清楚知道僱主的身份，詳情可參閱「保存僱傭紀錄---僱員參考手冊」。 求職人士請注意： 空缺咭展示的職位空缺資料，包括職位名稱、職責內容、工作時間、薪金等，均是由僱主提供。如果求職人士在面試時，僱主提出不合理的要求，或所提供的僱傭條件與本處登記的資料不符，請盡快通知本處。為免墮入求職陷阱，在面試時應注意聘用條件（包括計薪方法、工資期、休息日安排等），了解職位的工作範圍及入職要求，並留意工作環境。此外，請特別留意工作性質及內容會否抵觸現行法例，切勿因急於求職而接受聘用從事非法工作。 僱主及職業介紹所向本處遞交職位招聘表時，已承諾會按照《最低工資條例》的規定，就任何工資期，支付不少於 法定最低工資 水平的工資予受聘有關職位並受《最低工資條例》涵蓋的人士 。 如你有合理懷疑僱主未有遵守《僱傭條例》、《僱員補償條例》、《最低工資條例》，可致電熱線2717 查詢。至於涉及《性別歧視條例》、《殘疾歧視條例》、《家庭崗位歧視條例》或《種族歧視條例》的查詢，請聯絡平等機會委員會。 根據《最低工資條例》的規定，僱主須就任何工資期，確保支付僱員不少於按下列方法計算的 最低工資 ： 最低工資=僱員於工資期的總工作時數 x 法定最低工資水平（即每小時40元1） 1由2023年5月1日起，法定最低工資水平已調升至每小時40元。 如就工資期須支付予僱員的工資少於最低工資，僱員有權就該工資期獲付這差額（即「額外報酬」）。該僱員的僱傭合約須視為他有權就該工資期獲得額外報酬，而該額外報酬亦適用於計算根據其他相關法例所應獲得的款項。 有關法定最低工資的定義及計算詳情，請瀏覽 《法定最低工資：僱主及僱員參考指引》或致電 24 小時查詢熱線 2717 1771（由「1823」接聽）。 為配合新高中學制，空缺展示的高中教育程度要求（若適用）如下： 中四至中六： 指新舊學制皆適用或同等學歷； 中七： 指舊學制中七程度或同等學歷。 有關新學制詳情，請瀏覽 334.edb.hkedcity.net 或 空缺資料中的部份內容可能經由本處提供中文翻譯，有關翻譯只應作參考之用。需要求職人士有閱讀英文能力的職位空缺內容或會以英文顯示。如有疑問，或欲以中文了解上述空缺資料的全部內容，請聯絡本處就業中心。已登記求職人士亦可致電電話就業服務中心熱線 2969 0888尋求協助。如空缺咭上有僱主的聯絡方法，你更可直接聯絡僱主查詢。 惡劣天氣下就業中心的開放安排 提防求職陷阱 如你於申請職位空缺時，遇到任何可疑的情況，請即與本處職員聯絡。有關提防求職陷阱的資訊，可瀏覽此網頁。",hk,50-60-hkd-hourly,50.00-60.00-hkd-hourly,False
