id,job_ad,y_true
79559933,"job title: auto electrician - underwood abstract: qualified automotive electrical tradesperson | underwood | $56+ per hour | all overtime paid at double time | apply now! employer: jj's waste & recycling location: underwood highlights: $56+ per hour | full-time | permanent role | essential services | modern fleet, monday to friday | afternoon shift | great work/life balance | work with us!, career stability, training & development | australian-owned company contents: $56+ per hour | full-time | permanent | essential services, monday to friday | afternoon shift | great work/life balance, career stability, training & development | modern fleet. everybody knows a jjâ€™s truck when they see one . . . our iconic green and gold fleet head out rain or shine for collections in your area. but did you know we have 23 divisions, 135 sites nationally, employ nearly 3000 people and operate a fleet of over 2300! we do more than collect the bin from your street we also; convert waste into clean energy, divert food waste from landfill and convert to compost, manufacture customised waste management equipment, asbestos removal, refine and recycle oil, manage and maintain our fleet inhouse and have our own bespoke technology systems. our teams include drivers/operators, heavy vehicle mechanics, customer service, operations, finance, it/digital, environment, engineering, industrial chemists, safety, administration and much more . . . with so much opportunity, what is your career path? about the role as a jjâ€™s qualified auto electrician, you will work on our variety of fleet vehicles in our underwood depot. you will be working with a safe, modern and reliable fleet, serviced and maintained in our on-site workshops. this role offers work diversity and will suit a someone who enjoys the opportunity to work on a wide range of specialised equipment, that is mostly electrical / hydraulic. about you trade qualification as an automotive electrical tradesperson, trade qualification as an automotive air conditioning technician (ideal), experience in automotive electrical work and maintenance, understanding of computer systems , commitment to safety and high quality workmanship, ability to work independently, unsupervised and as part of a team, ability to learn new skills, be subject to a pre-employment medical, drug and alcohol testing. benefits we appreciate there is more to life than work, we provide a variety of work options to ensure the job gets done; with competitive remuneration and a range of benefits, regardless of your role or location including: great work/life balance, essential services industry â€“ job stability, full-time, permanent role , overtime, all paid at double time, $56+ per hour plus super, onsite parking, safe & reliable fleet maintained in our modern workshops, career development, training and growth opportunities, a safe, professional and inclusive work environment, interact directly with the leadership team regularly / short chain of command , new uniform and ppe â€“ fully-equipped workshop, health-fund & banking discounts, salary sacrificing and novated leasing, discounts at over 100 retailers (including groceries and fuel), the stability of a national, australian privately-owned and operated business with over 90 yearsâ€™ experience . above all, your safety and wellbeing are of the highest importance to us. apply click apply to submit your application or call alyssa on for a confidential discussion. to view other jjâ€™s waste positions, please go to jjswaste.com.au/careers about the company established in 1932, jjâ€™s waste & recycling (formerly j.j. richards & sons pty ltd) is australiaâ€™s largest, family-owned and operated waste management company. from humble beginnings as a small family business, our team has grown across australia, nz & the us, and weâ€™re passionate about effective waste management. with a dynamic attitude that values our people, their safety and the environment. we strive for an innovative, collaborative, and high-performance culture that celebrates the contribution of every employee. no agencies please, weâ€™ve got this one covered! unsolicited communication will result in the forfeiture of any engagement or partnership.",onsite
80352704,"job title: email marketing coordinator abstract: join a leading business media company to manage content, e-newsletters, and marketing initiatives across global events, e-newsletters, and websites. employer: platform 3 inc. location: - highlights: contents: work at one of the world's leading business media companies. engage with an international portfolio of leading events, magazines, and news websites. this is an exciting fast-paced role, coordinating marketing activation initiatives and newsletters across a whole portfolio of different events, websites, and international markets. youâ€™ll need to get your sleeves rolled up working on large numbers of e-newsletters, events and websites. this is a night shift role, monday to friday, 9pm to 6am. the role involves: website content management: collaborate with the editorial and relevant departments to upload various content types (articles, videos, sponsored items) using a content management system (cms). , e-newsletter deployment: handle the creation and deployment of daily e-newsletters based on editorial lineups. , performance reporting: prepare weekly and monthly reports on newsletter send-outs., monitoring: ensure newsletter previews are thoroughly checked, amended, and approved within set deadlines.. the successful candidate will have: knowledge in digital publishing, copywriting, html, google analytics, email marketing and newsletter platforms, basic experience in cms, wordpress, website uploading, great organizational skills, with excellent planning and project coordination skills, excellent english communication skills, ability to work in the night shift from monday to friday, 9pm to 6am. life at key media: where every story matters join us in our mission to inform, connect, educate, and inspire business people around the world. at key media, we're proud to be the home of trusted b2b media brands, where excellence is recognized and celebrated every day. perks and benefits: because we value you comprehensive hmo coverage with no waiting period, ensuring your health and well-being., family coverage options after two years of dedicated service., extra vacation time as a token of appreciation for your hard work and commitment., access to our employee assistance program for confidential counseling services., continuous learning opportunities through our e-learning support with linkedin learning., employee recognition programs, including quarterly awards, vouchers, and travel incentives., 100% remote arrangement; work where it suits you best., great culture (98% employees think we are a â€˜great place to workâ€™). about us in just over 20 years, key media has grown from the launch publisher of a b2b magazine to a global business media company with an ever-growing portfolio of market-leading products. key media prides itself on its entrepreneurial culture, creating innovative products for the industries in which we operate. the organisationâ€™s products operate across key business verticals including financial services, legal, education, property and human resources, bringing product providers and business communities together through print media, events and online channels. key media has an unquestioned reputation for delivering high-quality, timely information in whatever format best suits our customers. â€œwe believe there are no forms of media too old to thrive or too young to explore. we are always adapting and developing and looking for ways to improve our quality and expand our presence within our markets.â€",remote
79961887,"job title: plumber wanted abstract: attractive salary with room to grow in the company employer: gregory built pty ltd location: adelaide highlights: contents: about us we are currently looking for qualified plumbers to join our team we are a family-owned business that is steadily growing and looking for a friendly and reliable plumber to join our team. at gregory plumbing we specialise in commercial plumbing projects + maintenance plumbing across adelaide. we are looking for someone that is experienced in working independently, takes pride in their work and is well presented. the right candidate will have the opportunity to develop their skills and grow with our business. benefits company vehicle equipped with auspex gas and water tools, bpress tool, and commonly used plumbing fittings and tools, long term job security., performance based bonuses., standard 38-hour week and no on-call roster. , opportunity to upskill and advance within the business, friendly and flexible workplace culture. about you current driverâ€™s licence and white card., current south australian plumbing & gas fitting qualifications & certificates, have (or willing to obtain) dcsi and police clearances, ability to follow as3500 and as5601 standards., exceptional customer service and communication skills, capabilities to troubleshoot and problem solve confidently, ability to multi-task and prioritise own workload, willingness to follow ohs policy, and company policies and procedures., accountability to measure and order materials to complete assigned tasks, confidently complete and submit completed paperwork, strong work ethic and high attention to detail., be well presented, self-motivated, punctual, reliable and take pride in your work., good written and verbal communication skills.. .tasks & responsibilities general plumbing and gas maintenance, underfloor drainage/above ground sanitary, first and second fix to commercial plumbing or new homes, hot water installation, servicing and fault findings, appliance & fixture installation , bathroom, kitchen and laundry renovations first and second fix, proven fault finding and problem-solving skills, proficient use of plumbing maintenance tools and equipment. apply now! if you are ready to join a team that will acknowledge and reward you, please apply now via seek with your resume attached! alternatively, please send your resume to or call andrew on for more information. we look forward to receiving your application. confidential out of hours interviews available.",onsite
79847026,"job title: go-to-market manager for azure data & ai - asia abstract: as a go-to-market (gtm) manager for azure data & ai, you'll lead asia-wide gtm programs that shape the future of ai and data solutions. employer: microsoft location: - highlights: long-term incentives: stock award and microsoft employee stock purchase plan, comprehensive medical insurance for employees and dependents, online technical, management, and professional development classes offered contents: overview are you passionate about ai and eager to drive transformative solutions across asia? join microsoft's sales enablement & operations (se&o) team, where you'll play a pivotal role in turning global strategies into impactful local execution. be part of a dynamic environment that accelerates transformation and empowers businesses at scale. as a go-to-market (gtm) manager for azure data & ai, you'll lead asia-wide gtm programs that shape the future of ai and data solutions. your focus will include developing programs that support the latest models (including the o1 reasoning model), helping customers explore our portfolio of models offered as model-as-a-service (maas), and building strategies that help customers enhance ai applications using open-source databases â€“ and more! collaborating closely with gtm managers across asia, you'll drive successful outcomes in diverse and dynamic markets. whatâ€™s in it for you? accelerate your career growth by leading high-impact initiatives in the cutting-edge field of ai., develop deep business acumen in a rapidly evolving technological landscape., hone your strategic and leadership skills while working with cross-functional teams across the region.. we offer flexible work arrangements, including up to 50% remote work, to help you balance your professional and personal life. this role can be based anywhere in asia. microsoft's mission is to empower every person and every organization on the planet to achieve more. we foster a culture of growth mindset, innovation, and collaboration, built on a foundation of values: respect, integrity, and accountability. join us in creating a diverse and inclusive environment where everyone can thrive. qualifications required qualifications passion for ai, data, and analytics, with a commitment to staying ahead of industry trends and applying innovative solutions to achieve business goals., 5+ years of experience in marketing strategy, business planning, sales enablement, business development, or technical pre-salesor equivalent experience, understanding of ai technologies, including machine learning and generative ai. ability to apply emerging ai trends to solve real-world business challenges., knowledge of enterprise data solutions, such as data management, data governance, and cloud data platforms. understanding of how data drives innovation and informed decision-making., understanding of analytics, utilizing data-driven insights to inform strategy and measure performance effectively., exceptional stakeholder management skills, with the ability to influence and collaborate with senior leadership and cross-functional teams across different regions., demonstrated ability to operate effectively under ambiguity, creating programs from the ground up and leading large-scale virtual teams.. preferred qualifications 8+ years of relevant experience and a bachelor's degree in business, marketing, computer science, or a related fieldor equivalent experience, proven experience managing and expanding product portfolios within complex, multinational organizations. demonstrated success in driving demand generation and accelerating pipeline growth., strong cultural competency and the ability to work effectively in diverse markets within asia.. we believe this role offers an exciting opportunity for a seasoned professional to make a significant impact in the field of ai and data across asia. if you're ready to take on a challenging and rewarding position, we'd love to hear from you. apply now and be part of our journey to empower every person and every organization on the planet to achieve more. responsibilities product evangelism: serve as the primary advocate for azure data & ai products. lead product positioning, messaging, and competitive strategies for both internal teams and external audiences., develop asia-wide gtm programs: design and implement strategies for the latest models including the o1 reasoning model and maas offerings. enhance ai applications using open-source databases to meet diverse customer needs., strategic stakeholder management: build and nurture relationships with key stakeholders across regions. ensure alignment with business objectives and drive impactful outcomes., leadership and collaboration: lead large, complex virtual teams. foster collaboration among marketing, sales, engineering, and customer success teams to ensure seamless execution., innovation and growth: identify and pursue new growth opportunities. innovate gtm strategies around emerging technologies and collaborate with engineering on capacity forecasting., metrics-driven execution: establish and track key performance indicators (kpis) to measure success. adapt strategies to maximize impact and value delivery., cultural competency: leverage cultural awareness to work effectively across diverse markets and business environments throughout asia., operate under ambiguity: thrive in a dynamic environment by creating programs from scratch and navigating through uncertainty with agility and confidence.. benefits/perks listed below may vary depending on the nature of your employment with microsoft and the country where you work. industry leading healthcare, educational resources, discounts on products and services, savings and investments, maternity and paternity leave, generous time away, giving programs, opportunities to network and connect.",hybrid
80324220,"job title: credit risk management specialist - seamoney credit abstract: hybrid work set-up (once a week work-from-home) employer: seamoney location: - highlights: contents: job description assist in formulating and executing credit risk policies by utilizing data analysis and documenting the credit framework for underwriting and managing policies related to portfolios, responsible for coordinating and implementing risk management initiatives with functional business units to facilitate risk identification, analysis, mitigation and reporting, prepare performance/result tracking against triggers, conduct risk assessments, risk metrics and visualization, risk convergence, credit risk and control framework design and integrated credit risk management, assist in ensuring compliance to credit risk management requirements by local-and-group level, aid in providing information for credit risk governance meetings and contribute to ensuring that follow-up tasks and corrective actions are addressed within the specified deadlines, undertake ad hoc tasks assigned by the head of risk to help build and implement a strong credit risk framework, potential financial and liquidity risk management review, and promoting business growth within the defined risk limits. job qualifications bachelorâ€™s degree from an accredited institution in either risk management, business administration, information systems / security or any related field, at least 1-3 years of work experience either in risk management, internal audit, or business continuity, knowledge about risk management framework for financial institutions, credit bureaus, operational controls, and risk-based methodologies, good level of english both spoken and written, work experience in banking, financing, lending, or fintech companies, experience with data tools â€“ sql, advanced computer skills especially microsoft excel, can work independently with minimal supervision, detailed-oriented, committed to quality, strong interpersonal and communication skills, forward-looking and creative thinker, with a general problem-solving mindset, team spirit (being able to cooperate with colleagues including from other departments), strong analytical and decision-making skills.",hybrid
80367778,"job title: open to newly grad and no exp | insurance agent wfh, part-time hiring abstract: part-time / full-time / work-from-home / freelance financial advisor employer: pru life uk - mark william rada insurance services location: - highlights: contents: position: part-time / full-time / work-from-home / freelance financial advisor convert your free time on the weekends into a side hustle! (any 4 year course college graduate can apply) what's in it for you? unlimited income potential with high commissions, weekly payouts, flexible working hours to suit your lifestyle, remote workâ€”enjoy a work-from-home setup, monthly cash incentives for top performers, quarterly bonuses for reaching key milestones, recognition and awards for your achievements, local and international travel incentives (with family!), comprehensive health, insurance, and employee savings fund, cash rewards for outstanding performance, freedom to work from anywhere.",remote
80099788,"job title: trainee e-commerce assistant abstract: an exciting opportunity to kick start a career in the fast-paced world of e-commerce with an industry leading webstore business. employer: vision connect group location: devonport highlights: contents: trainee e-commerce assistant :- aflfootyshop.com.au cert iii business â€“ devonport tas selective trading, located in devonport, tasmania, operates aflfootyshop.com.au, a national e-commerce website specialising in afl merchandise. weâ€™re on the hunt for a sharp, enthusiastic, tech-savvy trainee to assist our e-commerce manager with website management, product updates, and content creation. this is a fantastic entry-level, full-time opportunity for a recent year 12 graduate with a passion for tech and a strong drive to learn. about the role: enter & process invoices, create & update products, and manage content, get hands-on with image editing, content writing, and maropost (neto) e-commerce tools, pitch in with our team on order fulfillment to ensure timely dispatch, manage product listings across marketplaces with precision. about you: recent year 12 graduate with top skills in mathematics and it, proficient in excel, with basic photoshop or design knowledge a plus, detail-oriented, quick to learn, adaptable, and locally based on the nw coast of tasmania, a can-do attitude, with a passion for technology / e-commerce and (ideally) afl football. why join us? we provide a fun, dynamic and rewarding workplace that actively supports personal achievement. work on real projects, develop digital and technical skills, and be part of a friendly team passionate about sports retail. achieve a cert iii in business along the way. maybe you are a recent marketing or business degree graduate looking to get started, apply now and letâ€™s have a conversation. this is an onsite position and would be best suited to a local nw coast resident. please submit your resume including references with a cover letter, to applications open until 2nd december 2024, unless suitable applicant is found earlier. only short listed applicants will be contacted.",onsite
80323860,"job title: insolvency manager abstract: guide businesses through financial challenges as an insolvency manager in a fast-paced, dynamic environment, where no two days are the same. employer: mackay goodwin location: sydney highlights: contents: about us: mackay goodwin is one of australia's fastest-growing advisory and insolvency firms, with over 70 employees across australia and the asia pacific. our innovative, action-oriented approach has earned us the title of most appointments per liquidator in the country. we push the boundaries of traditional practices while maintaining the core principles of a modern workplace. when critical moments in business arise, the mackay goodwin team is built to respond. your new opportunity: our team is seeking managers across sydney, melbourne and brisbane with a strong drive for growth and an enthusiasm for making a difference. in this role, you will partner closely with senior management on a wide range of corporate insolvency and restructuring appointments including voluntary administrations, liquidations, receiverships, small business restructures and other appointments. become a part of our incredible team, featuring asic registered liquidators, experienced managers, and talented analysts, all dedicated to delivering impactful outcomes in insolvency and restructuring what we can offer you: we offer a competitive salary with a rewarding monthly bonus scheme, plus the flexibility to work from home after training. all of our offices are built on a collaborative and engaging culture, balancing support with fun to make every day as fulfilling as it is productive. with fast-tracked career progression and professional development, you'll have access to mentorship from industry experts, full financial support for qualifications and memberships (cpa, caanz, artia), and paid study leave. your well-being is a priority: take advantage of our employee assistance program (eap), three annual well-being days, and paid parental leave. regular team bonding events, such as lunches, drinks, outings, and holiday celebrations, which makes mackay goodwin a vibrant, supportive, and exciting place to grow your career. key responsibilities of the role would include; co-ordinate and manage all assigned engagements , brief junior staff on job requirements including allocation of responsibilities and tasks as appropriate , implement a strong understanding of case law and statutory requirements for each type of formal insolvency appointment , monitor and meet statutory deadlines , oversees and coordinates realising assets of individuals , conduct interviews with directors/bankrupts , liaise with financiers, lawyers, agents and auctioneers , applies knowledge of the business environment within which the client is operating , shares knowledge, best practices and industry market trends to actively increase the overall knowledge of the team , reviews work of junior team members , designs, develops and analyses financial models , identifies, researches and resolves any complex accounting issues , preparation and review of detailed financial analysis and investigative reports . qualifications, skills and experience required: tertiary qualifications in business, commerce with an accounting major, or related field, a minimum of 3 years' experience in corporate insolvency, with a solid understanding of insolvency processes and procedures, completed or actively pursuing caanz/cpa qualification, demonstrating a commitment to professional development, high ethical standards and a strong sense of integrity in all dealings, proven business development skills, with the ability to identify opportunities and build relationships with clients and stakeholders, excellent time management and organisational abilities, with a proactive approach to balancing multiple tasks, exceptional communication and report-writing skills, with the ability to convey complex information clearly and concisely, strong attention to detail and analytical skills, essential for handling intricate financial assessments and reporting requirements, ability to work independently while also contributing effectively within a team setting, a results-oriented mindset with the capability to meet and exceed deadlines, confident in liaising with external parties, including banks, lawyers, and other industry professionals, to support client needs and case objectives. if youâ€™re ready to take the next step in your career with a firm that values your growth, expertise, and ambition, weâ€™d love to hear from you. mackay goodwin offers a supportive environment where your contributions are recognised, and your professional development is prioritised. join us, and become part of a team that is making a meaningful impact in the world of corporate insolvency and restructuring. apply now to start a challenging yet rewarding journey with one of australiaâ€™s leading advisory and insolvency firms by sending your resume and cover letter to",hybrid
80118597,"job title: assistant account executive / technical assistant abstract: join our team as an assistant account executive! use your experience to deliver exceptional service in a supportive, client-focused environment. employer: synergy insurance brokers location: keweast highlights: supportive culture, training & upskill opportunities, close team contents: an exciting opportunity exists for an experienced assistant account executive to join our friendly team. this is a great chance to work with a small but experienced team and to use the skills and experience you already have while continuing to learn. the role includes contact with clients and insurers and exposure to various businesses. it will suit somebody friendly, conscientious, and capable of working autonomously. we are looking for an enthusiastic, motivated, and results-driven individual who will focus on delivering exceptional service to clients and insurers. we are looking for an enthusiastic, motivated, and results-driven individual who will focus on delivering exceptional service to clients and insurers. responsibilities include: supporting a senior broker, assisting clients with enquiries, liaising with underwriters, processing renewals, endorsements and cancellations, quoting new business, placing cover through online platforms, assisting with claims as required. the ideal candidate will have: at least five years experience in insurance broking , tier 1 in general insurance broking, a strong work ethic, strong verbal and written communication skills, a commitment to exceptional client service and quality advice, a friendly disposition and a commitment to being part of a team environment, proficiency in ms office and insurer quoting systems, winbeat and officetech experience is preferred but not essential.. synergy provides: friendly and supportive workplace, parking space , great culture . the salary range is variable based on industry experience and qualifications.",onsite
79536564,"job title: practice leader | franchising lawyer abstract: we are looking for an experienced lawyer to join us as a practice leader in our successful franchising team. employer: legalvision ilp pty ltd location: surryhills highlights: hybrid working, competitive salary packaging, collaborative and innovative team contents: practice leader, lawyer | franchising legalvision is a market disruptor in the commercial legal services industry. our mission is to power the success of every business by delivering legal support that is proactive, affordable and commercial, and the key way we do this is through our industry-first legal services membership. we have assisted over 200,000 businesses across the uk, australia and new zealand, and weâ€™re just scratching the surface. we were named law firm of the year at the 2021 and 2022 australasian law awards. the opportunity we are looking for an experienced lawyer to join us as a practice leader in our successful franchising team. our franchising lawyers have worked with hundreds of franchisors (both australian and international) to help grow their australian franchise network. we assist with establishing franchise systems and the ongoing work that follows, including drafting and negotiating franchise grants, renewals and surrenders. we also assist clients with franchise buybacks and sales, franchising related disputes, as well as any other commercial legal needs they may have. to ensure you get a variety of work, you will also be assisting with some intellectual property matters. the successful candidate will demonstrate strong technical ability in franchise law, effective project management and client service skills, and a genuine interest in people management as you will be responsible for managing a small team of talented lawyers, ensuring they are kept busy and engaged. the ideal candidate 4+ years experience from a reputable law firm or busy in-house team;, demonstrated franchising law experience advising franchisors in relation to their obligations under the acl and more specifically, the franchising code of conduct;, broad commercial and consumer law experience;, enthusiastic about coaching and developing direct reports and other team members;, a desire to work closely with clients on a day to day basis, and a can do attitude;, commercial acumen and the ability to think on your feet;, excellent attention to detail and organisational skills;, the ability to step up and take on responsibility for day to day transactions;, strong drafting skills (eg. franchising/commercial/business law documents, as well as articles for our website); and, a strong desire to get involved in broader business development activities both in the office and outside of it.. the perks fast-paced newlaw environment with minimal hierarchy and no corporate red tape., talented and energetic team members across australia, new zealand and uk., annual budget to spend on external learning opportunities., up to 25 days of paid annual leave per year, as well paid birthday leave, volunteering leave, and parental leave., regular team socials, drinks and team lunches., fun and relaxed office environment in surry hills super close to central station, wfh flexibility. apply today! if this position sounds like your ideal next move, weâ€™d love to hear from you! applications will be reviewed on a rolling basis, so apply early to avoid missing out. a note to recruiters: weâ€™re all over this role, so thereâ€™s no need for you to get in touch. legalvision does not accept unsolicited cvs or responsibility for any fees related to unsolicited cvs. thanks!",hybrid
80167451,"job title: backend java engineer (remote, but au based) abstract: talented remote software engineer to join our backend dev team. flex your dev skills in a high impact role in a fun and rewarding team environment. employer: eatclub location: melbourne highlights: contents: what is eatclub?restaurants and bars are a vital ingredient of a cityâ€™s cultural pulse. whether itâ€™s experiencing the latest venue in town, discovering a local hidden gem, grabbing late night takeaway or connecting over a drink... we exist to build the next generation of software to help this industry thrive. we have an expanding technology platform. for customers, our software enables them to explore the best restaurants in their city and save up to 50% off the total bill. for restaurants, it enables them to optimise spare capacity, launch real-time offers and fill tables otherwise gone empty. weâ€™re a rapidly growing startup here in australia. initially co-founded by marco pierre white and spearheaded by leaders of the food tech scene, we now have 40+ employees all around australia in all types of crafts. so, if youâ€™re into food and wine and want to work in a fast-paced environment with great people, get in touch. you can read some press on eatclub here: what makes us a great place to work?we empower thinkers and move fast: everyone contributes to our future pipeline of ideas and our collaborative, hypothesis driven process turns ideas into real products quickly., have a big impact: with a platform of over 2m customers and 2,000 restaurants, your designs and creative ideas will have a big impact on the business and hospitality industry., surround yourself with exceptional talent: we hire people that are passionate about their craft, and love inspiring those around them to be their best on a personal and professional level. , join a friendly and social environment: we celebrate our successes every quarter to see the impact every individual has had on the business., remote and flexible: life can get busy, we get it. we care about the outcomes you create more than the rigidity of the classic 9-5. at the moment we offer a fully remote work lifestyle. , we celebrate diversity and inclusion: we believe that diversity, inclusion and collaboration is key to building extraordinary teams.. who are we looking for?we are looking for a talented software engineer to join our backend dev team. this is a key role that will support multiple products on our platform. we are highly interested in people with a passion for ownership of their work and love to collaborate. youâ€™ll get a chance to dive deep into our architecture and contribute to our design decisions. our team is small, but passionate about our products, with members handling multiple responsibilities. youâ€™ll be flexing your dev skills in a highly impactful role and be able to see the fruits of your labor in a fun and rewarding environment. responsibilities implement new features and apis in our backend, support existing products, maintain code and perform unit tests to ensure the product is of the highest quality, diagnose and fix bugs and performance bottlenecks, participate in architecture/design discussions, take ownership of dev lanes and products to help drive development, work independently, but collaboratively with the product team, progress towards a deep understanding of our entire backend architecture, work remotely, but be available for in-person meetups. skills 3+ years of software engineering experience, excellent communication skills, strong java core programming , strong experience with sql and relational db design, strong knowledge of object-oriented programming techniques, working knowledge of aws architecture, understanding of restful apis, familiarity with graphql, familiarity with microservices architecture, familiarity with git, experience with android development is a plus.",remote
80208613,"job title: call centre consultant (health insurance) abstract: work for a globally recognised health insurance provider, assisting their members over the phone. seriously, this company is awesome! employer: weploy location: melbourne highlights: casual contract full time hours - 37.5 hours/week, make a difference in an industry where members lives and care are top priority, fully remote opportunity contents: looking for a role where you can make a difference to someones life? love supporting customers through the good and bad? we've got you covered. benefits!work from home opportunity, jan 2025 start - interviews happening asap!, mon-fri rosters - no weekend work!, full time hours each week (37.5pw). your next role:if you love going the extra mile for members on a genuinely lovely team, then this one's for you. answering inbound calls from existing and potential insurance members, applying empathy, active listening and problem solving often dealing with sensitive calls and vulnerable members, handling membership applications, claims requests and/or inquiries, resolving member queries with accurate information, outbound calls for follow ups. training & support:4 weeks of training: gradual learning of products and services starting in virtual classroom style, learning theory, compliance, then putting it into practice gradually, supportive, diverse and bubbly team environment. what you need: someone with a minimum of 6-12 months recent contact centre experience (within last two years). lnsurance experience is a plus, positive can-do attitude., passion for delivering exceptional customer experiences., a natural conversationalist, with a strong ability to empathise, understand memberâ€™s needs and provide tailored solutions., problem solver, comfortable and capable of thinking on your feet while dealing with vulnerable members., committed to customers and to your role., exceptional communication skills both verbally and written., au or nz citizenship, permanent residency or 2 years remaining on valid working visa as this is a permanent position., available to work 37.5. hours full time each week (mon-fri rosters across 8am-8pm). what next?apply now and kick start your weploy journey with one of our dedicated talent team members ðÿš€",remote
80316738,"job title: customer care specialist | work from home | 40k signing bonus abstract: looking for customer care specialist offering work from home setup plus 40k signing bonus employer: taskus location: - highlights: work from home, 40k signing bonus, scholarship for kids contents: customer care specialist for work from home set-up + 40k signing bonus taskus philippines so what does a customer care specialist really do? think of yourself as the backbone of the company. not just anyone is qualified for this role! we make sure we get the best of the best. after all, we are a ridiculously good company with our employees being top notch. so come on, we need your full concentration on what it's like to be a teammate. imagine yourself going to work with one thing on your mind: to provide the best customer experience to your clients. as you tackle your new tasks for the day, you know that it comes down to being able to provide world-class service to your clients in an accurate, efficient and respectful manner on every call as measured by different performance metrics. as a customer care specialist: deliver exceptional customer service by promptly addressing customer inquiries, resolving issues efficiently, and ensuring overall customer satisfaction;, research and provide accurate and timely responses to inquiries coming through email and live chat support channels;, navigate internal and external documentation and resources to provide world-class service;, identify and escalate priority or unresolved issues to appropriate internal teams;, route emails/chat to the appropriate resources when necessary and document all customer interaction information according to standard operating procedures;, identify, troubleshoot, and communicate emerging trends and patterns in accomplished issues;, strive for high-standard customer satisfaction and experience and ensure that all services are handled professionally based on the quality guidelines set by the client;, adhere to established protocols, kpis, guidelines, and company policies to ensure consistent and standardized delivery of customer service;, foster a collaborative work environment by engaging with team members, supervisors, and other departments to resolve customer issues, share knowledge, and contribute to a positive team atmosphere;, participate in all mandated internal and external training and/or seminars; and, get to know, understand, and comply with taskusâ€™ policies and procedures.. so, do you have what it takes to become a customer care specialist? requirements: what exactly are we looking for? computer literate and proficient in the use of windows os, apple os, microsoft office, and google applications, familiar with customer support software, including zendesk, slack, and internal troubleshooting tools to resolve issues, fluent in the english language, as well as reading and writing in english, must be at least a high school graduate. soft skills: problem-solving and critical-thinking skills, great communication skills, written and oral, must be adaptable and flexible, demonstrating abilities to work with process and information changes, empathic toward customers and can maintain a customer-centric approach, team player: acts as a key participant within the internal team and broader company by taking part in department initiatives, providing feedback/updates, promoting collaborative solutions, and supporting colleagues/departments, open to feedback, eager to learn, and can show improvement. personality traits required: resilient, calm, and professional when dealing with challenging situations, adaptable to a dynamically changing business, trustworthy and reliable with a high level of integrity, resourceful, high attention to detail, and the ability to multitask. whatâ€™s in it for you? competitive salary, great benefits package, professional growth opportunities with the chance to learn from many different functions, a fun and inclusive workplace . join taskus and experience a workplace that truly commits to being #peoplefirst! these ridiculously good rewards, perks and benefits* are available for you! employee benefits: scholarship program for your children enhanced health benefits (hmo) extended to up to 2 dependents free wellness & resiliency programs extended to household members retirement savings program with company matching on-site perks: world-class, ridiculously refreshing workspaces gym and recreational areas unlimited coffee food forward: free food on-site! daycare for your kids while you're on shift happy hours, time-outs, and other on-site events to enjoy *terms & conditions apply at taskus, we believe our employees always come first. leaders are expected to put their line of direct reports before themselves. our #ridiculouslygood culture is the reason why we have been recognized as one of the best places to work globally by glassdoor, among others. we exist to make a positive impact on the best brands in the world, the people we connect with, and on our global communities. about us it started with one ridiculously good idea, to create a different breed of business processing outsourcing (bpo)! we at taskus understand that achieving growth for our partners requires a culture of constant motion, exploring new technologies, being ready to handle any challenge at a momentâ€™s notice, and mastering consistency in an ever-changing world. taskus is a leading provider of outsourced digital services and next-generation customer experience to the worldâ€™s most innovative companies, helping its clients represent, protect, and grow their brands. leveraging a cloud-based infrastructure, taskus serves clients in the fastest-growing sectors, including social media, e-commerce, gaming, streaming media, food delivery and ride-sharing, technology, fintech, and healthtech. as of march 31, 2024, taskus had a worldwide headcount of approximately 49,600 people across 27 locations in 12 countries, including the united states, the philippines, and india. for more information, visit",remote
